key,true_angle,pred_angle,usage
left,0.5661972,0.4798404276371002,none
center,0.3661972,0.40825405716896057,train
right,0.1661972,0.23820999264717102,none
left,0.5521127,0.5700682401657104,none
center,0.3521127,0.4216409921646118,none
right,0.1521127,0.1842932254076004,none
left,0.5192488,0.556811511516571,train
center,0.3192488,0.44617560505867004,none
right,0.11924879999999999,0.1604817807674408,none
left,0.4816902,0.5209071636199951,none
center,0.2816902,0.3497167229652405,none
right,0.08169019999999999,-0.02435889095067978,none
left,0.458216,0.40983840823173523,none
center,0.258216,0.41628211736679077,none
right,0.05821599999999999,0.032667554914951324,none
left,0.4300469,0.4890921115875244,none
center,0.2300469,0.24294495582580566,none
right,0.030046899999999988,-0.06075790897011757,none
left,0.4300469,0.4638991057872772,train
center,0.2300469,0.3127487301826477,none
right,0.030046899999999988,-0.010638564825057983,none
left,0.4300469,0.5264107584953308,none
center,0.2300469,0.33080917596817017,none
right,0.030046899999999988,0.09867773950099945,none
left,0.4300469,0.5375425219535828,train
center,0.2300469,0.3438962697982788,none
right,0.030046899999999988,0.07170527428388596,none
left,0.4300469,0.4378182888031006,none
center,0.2300469,0.1539764255285263,none
right,0.030046899999999988,0.13942132890224457,none
left,0.4300469,0.4605868458747864,none
center,0.2300469,0.34749835729599,none
right,0.030046899999999988,0.19993925094604492,none
left,0.4253521,0.4672497808933258,none
center,0.2253521,0.29406115412712097,none
right,0.02535209999999999,0.19194330275058746,none
left,0.4347418,0.37502941489219666,train
center,0.2347418,0.22500105202198029,none
right,0.03474179999999999,0.24668823182582855,none
left,0.4394366,0.3607270121574402,none
center,0.2394366,0.40673643350601196,none
right,0.03943659999999999,0.3987579047679901,none
left,0.4394366,0.4101099967956543,none
center,0.2394366,0.3295407295227051,none
right,0.03943659999999999,0.25515997409820557,none
left,0.4394366,0.39950647950172424,none
center,0.2394366,0.332940012216568,none
right,0.03943659999999999,0.30253854393959045,none
left,0.4300469,0.4455667734146118,none
center,0.2300469,0.322458952665329,none
right,0.030046899999999988,0.1275961697101593,none
left,0.4300469,0.5222399234771729,valid
center,0.2300469,0.31772375106811523,none
right,0.030046899999999988,0.12139663100242615,none
left,0.4159625,0.4896125793457031,none
center,0.2159625,0.13181360065937042,none
right,0.01596249999999999,0.20178194344043732,none
left,0.3971831,0.2403525561094284,none
center,0.1971831,0.2554774582386017,none
right,-0.002816900000000011,0.04380837082862854,none
left,0.3690141,0.03176967427134514,none
center,0.1690141,-0.10389690101146698,none
right,-0.03098590000000001,-0.20195363461971283,train
left,0.3173709,0.1718510389328003,none
center,0.1173709,-0.04508175328373909,none
right,-0.08262910000000001,-0.07318240404129028,none
left,0.24694836,0.1132211685180664,none
center,0.04694836,-0.14171957969665527,none
right,-0.15305164000000002,-0.3193695843219757,none
left,0.19061032900000002,5.179084837436676e-05,none
center,-0.009389671,-0.16698573529720306,none
right,-0.209389671,-0.18422764539718628,none
left,0.05446010000000001,-0.09684735536575317,none
center,-0.1455399,-0.2882317006587982,none
right,-0.3455399,-0.3356270492076874,none
left,-0.00657279999999999,-0.21689435839653015,none
center,-0.2065728,-0.22911110520362854,none
right,-0.4065728,-0.29560843110084534,valid
left,-0.04413149999999999,-0.21677741408348083,none
center,-0.2441315,-0.35905981063842773,none
right,-0.4441315,-0.3925701081752777,none
left,-0.06291079999999999,-0.27064239978790283,none
center,-0.2629108,-0.3194122910499573,none
right,-0.4629108,-0.4805668592453003,train
left,-0.10046949999999999,-0.17847159504890442,none
center,-0.3004695,-0.5447102189064026,none
right,-0.5004695,-0.540375828742981,train
left,-0.10516429999999999,-0.164085254073143,none
center,-0.3051643,-0.28982940316200256,none
right,-0.5051643,-0.5416800379753113,none
left,-0.10516429999999999,-0.3035043478012085,none
center,-0.3051643,-0.5455132126808167,none
right,-0.5051643,-0.5964683890342712,none
left,-0.10516429999999999,-0.14989371597766876,none
center,-0.3051643,-0.49251967668533325,none
right,-0.5051643,-0.5832685232162476,none
left,-0.10516429999999999,-0.12384708225727081,none
center,-0.3051643,-0.45932820439338684,none
right,-0.5051643,-0.5715721845626831,none
left,-0.10516429999999999,-0.37418514490127563,none
center,-0.3051643,-0.5100674629211426,train
right,-0.5051643,-0.5381109714508057,train
left,-0.10516429999999999,-0.33148807287216187,none
center,-0.3051643,-0.42753419280052185,none
right,-0.5051643,-0.5962592959403992,none
left,-0.10516429999999999,0.052969787269830704,none
center,-0.3051643,-0.5014525055885315,valid
right,-0.5051643,-0.5469470024108887,none
left,-0.10516429999999999,-0.22203613817691803,none
center,-0.3051643,-0.5531863570213318,none
right,-0.5051643,-0.5171099901199341,none
left,-0.10516429999999999,-0.12141476571559906,none
center,-0.3051643,-0.43586933612823486,train
right,-0.5051643,-0.6025636792182922,none
left,-0.10985919999999999,-0.13985060155391693,none
center,-0.3098592,-0.4707525968551636,none
right,-0.5098592,-0.47978663444519043,valid
left,-0.10046949999999999,-0.15662869811058044,none
center,-0.3004695,-0.43478745222091675,train
right,-0.5004695,-0.4492403268814087,none
left,-0.05352109999999999,-0.08717256784439087,none
center,-0.2535211,-0.2778400182723999,none
right,-0.4535211,-0.4263603985309601,none
left,-0.02065729999999999,0.03333502635359764,none
center,-0.2206573,-0.18570758402347565,none
right,-0.4206573,-0.21476656198501587,none
left,0.04507040000000001,-0.014891393482685089,none
center,-0.1549296,-0.4007965922355652,none
right,-0.3549296,-0.3201429843902588,none
left,0.05915490000000001,-0.12764376401901245,none
center,-0.1408451,-0.2667543292045593,none
right,-0.3408451,-0.47842708230018616,none
left,0.08732390000000001,-0.1658060997724533,none
center,-0.1126761,-0.039839986711740494,none
right,-0.3126761,-0.31097763776779175,train
left,0.10140846,-0.026889417320489883,none
center,-0.09859154,-0.37017154693603516,none
right,-0.29859154,-0.3399263024330139,none
left,0.12018779000000002,0.06541095674037933,none
center,-0.07981221,-0.37525051832199097,none
right,-0.27981221,-0.3441352844238281,none
left,0.1342723,0.0705513134598732,none
center,-0.0657277,-0.2898303270339966,none
right,-0.2657277,-0.2829652726650238,none
left,0.14835681,0.1977674663066864,none
center,-0.05164319,-0.13363026082515717,none
right,-0.25164319,-0.3331596553325653,none
left,0.16244131,0.262375146150589,none
center,-0.03755869,0.03869360685348511,none
right,-0.23755869000000002,-0.24531452357769012,train
left,0.16244131,0.2841908037662506,none
center,-0.03755869,0.019765470176935196,none
right,-0.23755869000000002,-0.18050320446491241,none
left,0.18591549000000002,0.3383883833885193,none
center,-0.01408451,0.1313273310661316,none
right,-0.21408451,-0.10204604268074036,none
left,0.21408451,0.3585721254348755,none
center,0.01408451,0.1798465996980667,none
right,-0.18591549000000002,-0.19213175773620605,none
left,0.28920188,0.3840402066707611,none
center,0.08920188,0.19403697550296783,none
right,-0.11079812000000001,0.052202124148607254,none
left,0.3455399,0.4373703598976135,none
center,0.1455399,0.26277345418930054,none
right,-0.05446010000000001,0.004038944840431213,none
left,0.4112676,0.35864198207855225,train
center,0.2112676,0.3060126304626465,none
right,0.011267599999999989,0.18501119315624237,none
left,0.4441315,0.4218301773071289,none
center,0.2441315,0.2939709424972534,none
right,0.04413149999999999,0.25913888216018677,none
left,0.4629108,0.5319967865943909,train
center,0.2629108,0.47333425283432007,none
right,0.06291079999999999,0.2475273758172989,none
left,0.4723005,0.5408452749252319,none
center,0.2723005,0.471683531999588,none
right,0.07230049999999999,0.28686973452568054,none
left,0.4723005,0.5328611731529236,none
center,0.2723005,0.3895602822303772,none
right,0.07230049999999999,0.2826155424118042,none
left,0.4816902,0.37906935811042786,train
center,0.2816902,0.3511431813240051,none
right,0.08169019999999999,0.18609105050563812,none
left,0.4816902,0.6120008826255798,none
center,0.2816902,0.3075747787952423,none
right,0.08169019999999999,0.17684094607830048,train
left,0.4816902,0.5840141773223877,none
center,0.2816902,0.3792552947998047,train
right,0.08169019999999999,0.2578261196613312,none
left,0.4769953,0.4743322432041168,none
center,0.2769953,0.305706650018692,none
right,0.07699529999999999,0.26178863644599915,none
left,0.29859154,0.23886817693710327,none
center,0.09859154,0.1939171552658081,none
right,-0.10140846,-0.06502717733383179,none
left,0.28450703,0.41323575377464294,none
center,0.08450703,0.4100721478462219,none
right,-0.11549297000000001,0.05430101603269577,none
left,0.28450703,-0.19622665643692017,none
center,0.08450703,0.2830886244773865,none
right,-0.11549297000000001,0.18216753005981445,none
left,0.28450703,0.37962794303894043,none
center,0.08450703,0.22350844740867615,none
right,-0.11549297000000001,-0.03123367950320244,none
left,0.28450703,0.19974163174629211,none
center,0.08450703,0.2440086156129837,none
right,-0.11549297000000001,0.24300554394721985,none
left,0.27511737,0.14607249200344086,none
center,0.07511737,0.0398428812623024,none
right,-0.12488263000000001,-0.07702597975730896,none
left,0.25633803,0.36983776092529297,none
center,0.05633803,0.026486005634069443,none
right,-0.14366197000000003,-0.171767458319664,none
left,0.25633803,0.28348636627197266,none
center,0.05633803,-0.2809203863143921,none
right,-0.14366197000000003,-0.4581439793109894,none
left,0.25633803,0.15933719277381897,none
center,0.05633803,-0.25838303565979004,none
right,-0.14366197000000003,-0.31700825691223145,none
left,0.25633803,0.12410598993301392,none
center,0.05633803,-0.005884649232029915,valid
right,-0.14366197000000003,-0.12659487128257751,none
left,0.25633803,0.06453926861286163,none
center,0.05633803,-0.39813899993896484,none
right,-0.14366197000000003,-0.6280772686004639,none
left,0.25633803,-0.11901775002479553,none
center,0.05633803,-0.6561832427978516,none
right,-0.14366197000000003,-0.5421096682548523,none
left,0.25633803,-0.2854826748371124,none
center,0.05633803,-0.507040798664093,none
right,-0.14366197000000003,-0.44605958461761475,none
left,0.18591549000000002,-0.5188034772872925,none
center,-0.01408451,-0.6245911121368408,valid
right,-0.21408451,-0.5612614750862122,none
left,0.10140846,-0.5314125418663025,none
center,-0.09859154,-0.6181115508079529,none
right,-0.29859154,-0.6387839913368225,none
left,0.05915490000000001,-0.4939533472061157,none
center,-0.1408451,-0.5548114776611328,none
right,-0.3408451,-0.5347402691841125,train
left,0.04037560000000001,-0.5119160413742065,none
center,-0.1596244,-0.5612291097640991,none
right,-0.3596244,-0.5067698955535889,none
left,0.03098590000000001,-0.46065303683280945,train
center,-0.1690141,-0.5071570873260498,none
right,-0.3690141,-0.6326239109039307,valid
left,0.00751170000000001,-0.30406180024147034,none
center,-0.1924883,-0.4623953700065613,none
right,-0.3924883,-0.5405998826026917,train
left,-0.00657279999999999,-0.24960388243198395,none
center,-0.2065728,-0.4360634386539459,none
right,-0.4065728,-0.577262282371521,none
left,-0.03474179999999999,-0.3728787302970886,none
center,-0.2347418,-0.5599730610847473,none
right,-0.4347418,-0.5850535035133362,none
left,-0.06291079999999999,-0.4576460123062134,none
center,-0.2629108,-0.5282699465751648,none
right,-0.4629108,-0.6709529757499695,train
left,-0.142723,-0.296614408493042,none
center,-0.342723,-0.3618720769882202,valid
right,-0.5427230000000001,-0.6863786578178406,none
left,-0.2037559,-0.2753642201423645,none
center,-0.4037559,-0.46249258518218994,none
right,-0.6037559,-0.6316666603088379,train
left,-0.2741784,-0.35004758834838867,none
center,-0.4741784,-0.49187660217285156,none
right,-0.6741784,-0.616931140422821,train
left,-0.2788733,-0.4236851632595062,none
center,-0.4788733,-0.40092164278030396,none
right,-0.6788733,-0.6304835677146912,none
left,-0.2788733,-0.3656434714794159,none
center,-0.4788733,-0.4286400377750397,none
right,-0.6788733,-0.6469147205352783,none
left,-0.2788733,-0.27902480959892273,none
center,-0.4788733,-0.4470822215080261,none
right,-0.6788733,-0.640059232711792,train
left,-0.2788733,-0.34660962224006653,none
center,-0.4788733,-0.4239605665206909,none
right,-0.6788733,-0.5547003746032715,train
left,-0.2788733,-0.020512010902166367,none
center,-0.4788733,-0.43455246090888977,none
right,-0.6788733,-0.6281380653381348,valid
left,-0.2507042,0.0010518338531255722,none
center,-0.4507042,-0.43790775537490845,none
right,-0.6507042000000001,-0.5107917785644531,train
left,-0.2366197,0.24158447980880737,none
center,-0.4366197,-0.3860926330089569,none
right,-0.6366197,-0.5917218923568726,none
left,-0.2272301,0.18464209139347076,none
center,-0.4272301,-0.17611239850521088,none
right,-0.6272301,-0.5445690155029297,train
left,-0.2131455,0.20299620926380157,none
center,-0.4131455,-0.1738627701997757,none
right,-0.6131455,-0.4027543067932129,train
left,-0.1802817,0.09518349170684814,none
center,-0.3802817,-0.16797098517417908,train
right,-0.5802817,-0.46974653005599976,none
left,-0.11924879999999999,0.15735168755054474,none
center,-0.3192488,-0.08246614038944244,none
right,-0.5192488,-0.3713361918926239,none
left,-0.08169019999999999,0.00014652498066425323,none
center,-0.2816902,0.1050555557012558,none
right,-0.4816902,-0.38112008571624756,none
left,-0.03943659999999999,0.20045043528079987,none
center,-0.2394366,-0.0039051081985235214,none
right,-0.4394366,-0.32599690556526184,none
left,0.01690140000000001,0.13795648515224457,none
center,-0.1830986,0.12119188904762268,none
right,-0.3830986,-0.34257078170776367,none
left,0.07323940000000001,0.19429339468479156,none
center,-0.1267606,0.0450458824634552,none
right,-0.3267606,-0.26941192150115967,none
left,0.14366197000000003,0.22133852541446686,none
center,-0.05633803,0.1266348659992218,none
right,-0.25633803,-0.34522005915641785,train
left,0.16713615,0.2163972109556198,none
center,-0.03286385,0.18815197050571442,none
right,-0.23286385,-0.0688898116350174,none
left,0.16713615,0.3492404818534851,none
center,-0.03286385,0.08042730391025543,none
right,-0.23286385,-0.013819620013237,none
left,0.16713615,0.3837047219276428,none
center,-0.03286385,0.2149830311536789,none
right,-0.23286385,-0.03958370164036751,none
left,0.16713615,0.16988712549209595,none
center,-0.03286385,0.06616823375225067,none
right,-0.23286385,-0.1942174732685089,none
left,0.16713615,0.12420660257339478,none
center,-0.03286385,0.13384005427360535,none
right,-0.23286385,-0.29107218980789185,none
left,0.16713615,0.04978704825043678,none
center,-0.03286385,0.15460628271102905,none
right,-0.23286385,-0.2516649663448334,none
left,0.12018779000000002,0.09021030366420746,none
center,-0.07981221,-0.04516471549868584,none
right,-0.27981221,-0.2569114565849304,none
left,0.03568080000000001,0.08843101561069489,none
center,-0.1643192,-0.16016970574855804,none
right,-0.3643192,-0.1863481104373932,train
left,-0.05352109999999999,0.09561070799827576,none
center,-0.2535211,0.02551393210887909,none
right,-0.4535211,-0.2138308733701706,none
left,-0.10516429999999999,0.22704823315143585,none
center,-0.3051643,-0.04065168276429176,train
right,-0.5051643,-0.20953916013240814,none
left,-0.10985919999999999,0.14931052923202515,train
center,-0.3098592,-0.3982563018798828,none
right,-0.5098592,-0.5183297991752625,none
left,-0.10985919999999999,0.072239950299263,train
center,-0.3098592,-0.13657666742801666,train
right,-0.5098592,-0.381048321723938,none
left,-0.10985919999999999,0.28129881620407104,none
center,-0.3098592,-0.3551914095878601,train
right,-0.5098592,-0.5189241766929626,train
left,-0.10985919999999999,0.23923464119434357,none
center,-0.3098592,-0.016160454601049423,none
right,-0.5098592,-0.34794577956199646,valid
left,-0.10985919999999999,-0.04475683346390724,none
center,-0.3098592,0.050177786499261856,none
right,-0.5098592,-0.5793636441230774,train
left,-0.10985919999999999,0.09153112769126892,none
center,-0.3098592,-0.31199729442596436,none
right,-0.5098592,-0.21753613650798798,none
left,-0.10985919999999999,0.11637189984321594,none
center,-0.3098592,-0.06354905664920807,none
right,-0.5098592,-0.19279630482196808,none
left,-0.10985919999999999,0.1706545203924179,none
center,-0.3098592,0.08528301119804382,none
right,-0.5098592,-0.030711784958839417,none
left,-0.10985919999999999,0.0654999315738678,none
center,-0.3098592,-0.10292911529541016,none
right,-0.5098592,-0.08900777995586395,none
left,-0.10985919999999999,0.13062894344329834,none
center,-0.3098592,-0.21949952840805054,none
right,-0.5098592,-0.2910904586315155,train
left,-0.10985919999999999,0.1422637552022934,none
center,-0.3098592,-0.04429791495203972,none
right,-0.5098592,-0.36221006512641907,none
left,-0.10985919999999999,-0.014929521828889847,none
center,-0.3098592,-0.11035071313381195,train
right,-0.5098592,-0.3860783576965332,train
left,-0.10985919999999999,-0.17934204638004303,none
center,-0.3098592,-0.04303262382745743,train
right,-0.5098592,-0.5363699197769165,none
left,-0.10985919999999999,0.18637754023075104,none
center,-0.3098592,-0.004683602601289749,none
right,-0.5098592,-0.44693779945373535,train
left,-0.10985919999999999,0.03880396485328674,none
center,-0.3098592,-0.15720471739768982,none
right,-0.5098592,-0.4256030023097992,none
left,-0.10985919999999999,0.03265778720378876,none
center,-0.3098592,-0.13069120049476624,train
right,-0.5098592,-0.4295473098754883,none
left,-0.10985919999999999,-0.07161268591880798,none
center,-0.3098592,-0.23231779038906097,none
right,-0.5098592,-0.5221274495124817,none
left,-0.12394369999999999,-0.04662609472870827,none
center,-0.3239437,-0.23989687860012054,none
right,-0.5239437,-0.5684613585472107,none
left,-0.1474178,-0.16045713424682617,none
center,-0.3474178,-0.1628686487674713,train
right,-0.5474178000000001,-0.3713620901107788,none
left,-0.1615023,-0.02123655006289482,none
center,-0.3615023,-0.3391989767551422,none
right,-0.5615023,-0.46074315905570984,none
left,-0.1802817,-0.13598477840423584,none
center,-0.3802817,-0.3730139434337616,train
right,-0.5802817,-0.6154331564903259,none
left,-0.1802817,-0.2132529616355896,none
center,-0.3802817,-0.4474804401397705,none
right,-0.5802817,-0.7045031785964966,none
left,-0.1802817,-0.2781667411327362,none
center,-0.3802817,-0.4629482626914978,none
right,-0.5802817,-0.6681582927703857,none
left,-0.1802817,-0.46090686321258545,train
center,-0.3802817,-0.4369170069694519,none
right,-0.5802817,-0.672203540802002,valid
left,-0.1802817,-0.440753698348999,none
center,-0.3802817,-0.5466278195381165,none
right,-0.5802817,-0.7048547267913818,train
left,-0.1802817,-0.47291427850723267,none
center,-0.3802817,-0.5430322289466858,none
right,-0.5802817,-0.6108587980270386,none
left,-0.1802817,-0.44590169191360474,none
center,-0.3802817,-0.39311930537223816,valid
right,-0.5802817,-0.6604667901992798,none
left,-0.1802817,-0.40995684266090393,none
center,-0.3802817,-0.4516034722328186,none
right,-0.5802817,-0.6752899289131165,none
left,-0.1802817,-0.4721633493900299,none
center,-0.3802817,-0.3637734353542328,none
right,-0.5802817,-0.7322536706924438,train
left,-0.1802817,-0.5560687184333801,none
center,-0.3802817,-0.5923250913619995,none
right,-0.5802817,-0.7816928625106812,none
left,-0.1849765,-0.6710281372070312,none
center,-0.3849765,-0.6564779281616211,none
right,-0.5849765,-0.7734747529029846,none
left,-0.1849765,-0.5979495048522949,none
center,-0.3849765,-0.6514805555343628,none
right,-0.5849765,-0.7174767851829529,none
left,-0.1849765,-0.42030131816864014,none
center,-0.3849765,-0.5572540760040283,none
right,-0.5849765,-0.6818715333938599,none
left,-0.1849765,-0.517181396484375,none
center,-0.3849765,-0.6404454708099365,none
right,-0.5849765,-0.7292096614837646,none
left,-0.1849765,-0.4889964461326599,none
center,-0.3849765,-0.6211262345314026,none
right,-0.5849765,-0.7495604753494263,none
left,-0.1849765,-0.5505682229995728,none
center,-0.3849765,-0.5732986330986023,none
right,-0.5849765,-0.7018111348152161,none
left,-0.1849765,-0.5157736539840698,none
center,-0.3849765,-0.5937254428863525,none
right,-0.5849765,-0.6615455150604248,none
left,-0.1849765,-0.3009320795536041,none
center,-0.3849765,-0.5193139910697937,none
right,-0.5849765,-0.6942978501319885,none
left,-0.1849765,-0.38534799218177795,none
center,-0.3849765,-0.5144528746604919,none
right,-0.5849765,-0.6555566191673279,none
left,-0.1849765,-0.426757276058197,none
center,-0.3849765,-0.5756183862686157,none
right,-0.5849765,-0.663747251033783,train
left,-0.1849765,-0.4296704828739166,none
center,-0.3849765,-0.572603166103363,none
right,-0.5849765,-0.6377941966056824,none
left,-0.1849765,-0.11757679283618927,none
center,-0.3849765,-0.5922450423240662,none
right,-0.5849765,-0.6511041522026062,none
left,-0.1849765,-0.4896330237388611,none
center,-0.3849765,-0.5914134383201599,none
right,-0.5849765,-0.6476371884346008,none
left,-0.1849765,-0.5374665260314941,none
center,-0.3849765,-0.6272841095924377,none
right,-0.5849765,-0.6686484217643738,none
left,-0.1849765,-0.4256616234779358,none
center,-0.3849765,-0.5971357822418213,none
right,-0.5849765,-0.6926930546760559,none
left,-0.1849765,-0.44879093766212463,none
center,-0.3849765,-0.5685248374938965,none
right,-0.5849765,-0.6841626763343811,none
left,-0.1849765,-0.37278175354003906,none
center,-0.3849765,-0.4322994351387024,none
right,-0.5849765,-0.7136597037315369,none
left,-0.1849765,-0.48758047819137573,none
center,-0.3849765,-0.5676220655441284,none
right,-0.5849765,-0.6196010112762451,none
left,-0.1849765,-0.5061901807785034,none
center,-0.3849765,-0.5739459991455078,train
right,-0.5849765,-0.6924395561218262,none
left,-0.1849765,-0.46065452694892883,none
center,-0.3849765,-0.526868462562561,none
right,-0.5849765,-0.6555687785148621,none
left,-0.1849765,-0.5714632272720337,none
center,-0.3849765,-0.4950629472732544,none
right,-0.5849765,-0.6727268099784851,none
left,-0.1849765,-0.49637317657470703,none
center,-0.3849765,-0.5590568780899048,none
right,-0.5849765,-0.6936500072479248,none
left,-0.1849765,-0.4580880403518677,none
center,-0.3849765,-0.4781690537929535,valid
right,-0.5849765,-0.5959109663963318,none
left,-0.1849765,-0.47028934955596924,train
center,-0.3849765,-0.6631779670715332,train
right,-0.5849765,-0.5251210927963257,none
left,-0.1849765,-0.2903006076812744,none
center,-0.3849765,-0.7752150297164917,none
right,-0.5849765,-0.49701154232025146,train
left,-0.1849765,-0.22277922928333282,none
center,-0.3849765,-0.6897683143615723,none
right,-0.5849765,-0.588533878326416,none
left,-0.1849765,-0.4035845398902893,train
center,-0.3849765,-0.7575984001159668,train
right,-0.5849765,-0.6239755749702454,none
left,-0.1849765,-0.32727116346359253,none
center,-0.3849765,-0.5671255588531494,none
right,-0.5849765,-0.6266293525695801,none
left,-0.1849765,-0.3809944689273834,none
center,-0.3849765,-0.43078768253326416,train
right,-0.5849765,-0.773454487323761,none
left,-0.1849765,-0.18664073944091797,none
center,-0.3849765,-0.3668335974216461,none
right,-0.5849765,-0.7892296314239502,none
left,-0.1849765,-0.4012235701084137,none
center,-0.3849765,-0.5596672296524048,none
right,-0.5849765,-0.8038364052772522,none
left,-0.1849765,-0.43485432863235474,none
center,-0.3849765,-0.4524543881416321,none
right,-0.5849765,-0.704894483089447,none
left,-0.1568075,-0.362206369638443,none
center,-0.3568075,-0.493622362613678,none
right,-0.5568075,-0.5675390362739563,none
left,-0.12394369999999999,-0.4708722233772278,none
center,-0.3239437,-0.5230745077133179,none
right,-0.5239437,-0.5689741373062134,none
left,-0.10516429999999999,-0.47672039270401,none
center,-0.3051643,-0.37809327244758606,train
right,-0.5051643,-0.4766772985458374,none
left,-0.08638499999999999,-0.4860684871673584,none
center,-0.286385,-0.5283634066581726,none
right,-0.486385,-0.605026125907898,none
left,-0.04413149999999999,-0.36264267563819885,none
center,-0.2441315,-0.5426168441772461,none
right,-0.4441315,-0.5523974895477295,none
left,-0.02535209999999999,-0.0968436598777771,none
center,-0.2253521,-0.4330337643623352,none
right,-0.4253521,-0.5815554857254028,none
left,0.012206600000000012,-0.28968948125839233,none
center,-0.1877934,-0.29084229469299316,none
right,-0.3877934,-0.24081246554851532,none
left,0.04507040000000001,-0.2290264368057251,none
center,-0.1549296,-0.2847558856010437,none
right,-0.3549296,-0.6729696393013,train
left,0.06854460000000001,0.24453487992286682,train
center,-0.1314554,-0.3804317116737366,none
right,-0.3314554,-0.5658863186836243,none
left,0.09671360000000001,0.006564762443304062,none
center,-0.1032864,-0.41891926527023315,none
right,-0.3032864,-0.5173777341842651,train
left,0.10140846,0.025787629187107086,none
center,-0.09859154,-0.22302350401878357,none
right,-0.29859154,-0.7580970525741577,train
left,0.11079812000000001,0.0037189722061157227,none
center,-0.08920188,-0.359821617603302,none
right,-0.28920188,-0.6894859075546265,none
left,0.11079812000000001,-0.043700702488422394,none
center,-0.08920188,-0.17061761021614075,none
right,-0.28920188,-0.5395647287368774,train
left,0.11079812000000001,0.08588553965091705,none
center,-0.08920188,-0.21914684772491455,none
right,-0.28920188,-0.34439483284950256,none
left,0.08732390000000001,0.09422364830970764,none
center,-0.1126761,-0.26456692814826965,none
right,-0.3126761,-0.5421030521392822,none
left,0.02159620000000001,-0.10164602100849152,none
center,-0.1784038,-0.13096196949481964,none
right,-0.3784038,-0.5313591957092285,none
left,-0.03943659999999999,-0.102317214012146,none
center,-0.2394366,-0.4764809012413025,none
right,-0.4394366,-0.5357444286346436,none
left,-0.06291079999999999,0.03370073065161705,none
center,-0.2629108,-0.20912902057170868,none
right,-0.4629108,-0.4743815064430237,none
left,-0.06291079999999999,0.15092416107654572,none
center,-0.2629108,-0.2687784731388092,none
right,-0.4629108,-0.6143955588340759,train
left,-0.06291079999999999,0.15170739591121674,none
center,-0.2629108,-0.10941246151924133,train
right,-0.4629108,-0.5195902585983276,valid
left,-0.06291079999999999,0.2328660935163498,none
center,-0.2629108,-0.023224007338285446,none
right,-0.4629108,-0.47137150168418884,train
left,-0.06291079999999999,0.242806538939476,none
center,-0.2629108,0.03677867352962494,none
right,-0.4629108,-0.42396828532218933,valid
left,-0.04413149999999999,0.1688563972711563,none
center,-0.2441315,0.06456592679023743,none
right,-0.4441315,-0.417059063911438,none
left,0.002816900000000011,0.3017856776714325,train
center,-0.1971831,0.14791016280651093,none
right,-0.3971831,-0.48322373628616333,valid
left,0.04507040000000001,0.2070997655391693,none
center,-0.1549296,0.24033643305301666,none
right,-0.3549296,-0.43013516068458557,none
left,0.06854460000000001,0.34656813740730286,none
center,-0.1314554,0.1804037094116211,none
right,-0.3314554,-0.3486377000808716,none
left,0.11549297000000001,0.35222405195236206,none
center,-0.08450703,0.42254990339279175,none
right,-0.28450703,0.04974028095602989,none
left,0.16713615,0.4423336684703827,none
center,-0.03286385,0.5518015027046204,none
right,-0.23286385,0.20090709626674652,none
left,0.22816901,0.6033751368522644,none
center,0.02816901,0.6154794692993164,none
right,-0.17183099000000002,0.35603776574134827,none
left,0.29859154,0.4060892164707184,none
center,0.09859154,0.5134106278419495,none
right,-0.10140846,0.3238133192062378,none
left,0.3690141,0.3680093586444855,none
center,0.1690141,0.5647762417793274,none
right,-0.03098590000000001,0.40234336256980896,none
left,0.458216,0.48946917057037354,train
center,0.258216,0.6069225668907166,none
right,0.05821599999999999,0.5920523405075073,none
left,0.4816902,0.46679505705833435,none
center,0.2816902,0.4421282410621643,none
right,0.08169019999999999,0.4627470374107361,none
left,0.4957746,0.46320098638534546,none
center,0.2957746,0.39164140820503235,train
right,0.09577459999999999,0.326048344373703,train
left,0.4957746,0.4086628258228302,none
center,0.2957746,0.4141812026500702,none
right,0.09577459999999999,0.25350552797317505,none
left,0.5098592,0.3677782118320465,train
center,0.3098592,0.3799394369125366,none
right,0.10985919999999999,0.23823221027851105,none
left,0.5192488,0.45203161239624023,none
center,0.3192488,0.4800622761249542,none
right,0.11924879999999999,0.32552093267440796,none
left,0.5286385,0.6047470569610596,none
center,0.3286385,0.572381854057312,none
right,0.1286385,0.4860042333602905,none
left,0.5333334000000001,0.6671726107597351,train
center,0.3333334,0.3977232575416565,none
right,0.1333334,0.4459299147129059,none
left,0.5474178000000001,0.5162240862846375,none
center,0.3474178,0.5069015026092529,none
right,0.1474178,0.2689836621284485,none
left,0.5802817,0.4364311397075653,none
center,0.3802817,0.3473309874534607,none
right,0.1802817,0.24841275811195374,none
left,0.6084507,0.6368772387504578,train
center,0.4084507,0.4574842154979706,none
right,0.2084507,0.326358437538147,none
left,0.6225352,0.4352106750011444,none
center,0.4225352,0.45465439558029175,none
right,0.2225352,0.44626688957214355,none
left,0.6319249,0.6410418748855591,none
center,0.4319249,0.6431527137756348,none
right,0.2319249,0.41852763295173645,none
left,0.6319249,0.566847562789917,valid
center,0.4319249,0.5226364135742188,none
right,0.2319249,0.5824441909790039,none
left,0.6319249,0.6054737567901611,train
center,0.4319249,0.6298020482063293,none
